Player,Team,year,Role,Player Origin,Amount,runs,balls_faced,wickets,balls_bowled,runs_conceded,economy,performance,expected_performance,value_residual,z,price_type
Kartik Tyagi,Rajasthan Royals,2020,Bowler,Indian,13000000.0,4.0,6.0,9.0,241.0,367.0,9.136929460580914,-0.7638950217983119,0.10052961771652491,-0.8644246395148368,-0.7162789084341487,Auction
Kartik Tyagi,Sunrisers Hyderabad,2022,Bowler,Indian,40000000.0,7.0,6.0,1.0,54.0,79.0,8.777777777777779,-1.5746262459595117,0.4758285163126805,-2.0504547622721923,-1.6990463156374658,Auction
Karun Nair,Rajasthan Royals,2014,Batsman,Indian,7500000.0,330.0,237.0,0.0,0.0,0.0,,1.812464884694416,-0.0831399761821574,1.8956048608765734,1.57073470433837,Auction
Karun Nair,Delhi Daredevils,2016,Batsman,Indian,40000000.0,357.0,304.0,0.0,0.0,0.0,,2.0155986070338474,0.4758285163126805,1.5397700907211669,1.2758831590459059,Auction
Karun Nair,Kings XI Punjab,2018,Batsman,Indian,56000000.0,301.0,225.0,0.0,0.0,0.0,,1.594284219959471,0.5881821761961925,1.0061020437632784,0.8336755348443058,Auction
Kedar Jadhav,Delhi Daredevils,2014,Batsman,Indian,20000000.0,149.0,104.0,0.0,0.0,0.0,,0.4507165979004485,0.24437517752943094,0.20634142037101755,0.17097847584615022,Auction
Kedar Jadhav,Sunrisers Hyderabad,2021,All-Rounder,Indian,20000000.0,55.0,55.0,0.0,0.0,0.0,,-0.25648969468868377,0.24437517752943094,-0.5008648722181147,-0.41502628169733324,Auction
Keemo Paul,Delhi Capitals,2019,All-Rounder,Overseas,5000000.0,18.0,26.0,9.0,180.0,237.0,7.9,-0.2471027601684011,-0.21853150003706734,-0.028571260131333764,-0.02367469653681511,Auction
Kevin Pietersen,Delhi Daredevils,2014,Batsman,Overseas,90000000.0,294.0,239.0,0.0,0.0,0.0,,1.5416199215751738,0.7466115640225013,0.7950083575526725,0.6587592399766161,Auction
Kevin Pietersen,Rising Pune Supergiant,2016,Batsman,Overseas,35000000.0,73.0,61.0,0.0,0.0,0.0,,-0.12106721312906268,0.4312401698227539,-0.5523073829518166,-0.4576525370712299,Auction
Kevon Cooper,Rajasthan Royals,2014,All-Rounder,Overseas,3000000.0,39.0,28.0,4.0,110.0,134.0,7.3090909090909095,-0.7594485173794596,-0.3891046473752171,-0.3703438700042425,-0.30687406492809005,Auction
Kieron Pollard,Mumbai Indians,2018,All-Rounder,Overseas,54000000.0,133.0,104.0,0.0,0.0,0.0,,0.3303410587363409,0.5760384166843524,-0.2456973579480115,-0.2035895638686675,Auction
KL Rahul,Sunrisers Hyderabad,2014,Batsman,Indian,10000000.0,166.0,166.0,0.0,0.0,0.0,,0.5786156082623128,0.012921838746182246,0.5656937695161306,0.4687447548515405,Auction
KL Rahul,Kings XI Punjab,2018,Batsman,Indian,110000000.0,659.0,426.0,0.0,0.0,0.0,,4.2876869087563785,0.8136188371721245,3.474068071584254,2.878679727982914,Auction
Kona Srikar Bharat,Royal Challengers Bangalore,2021,Wicket Keeper,Indian,2000000.0,191.0,161.0,0.0,0.0,0.0,,0.766702388206231,-0.5244961712301279,1.291198559436359,1.0699119997827724,Auction
Krishnappa Gowtham,Rajasthan Royals,2018,Bowler,Indian,62000000.0,126.0,67.0,11.0,244.0,312.0,7.672131147540984,0.9611575010162573,0.6221691057965701,0.33898839521968716,0.280892314494969,Auction
Krismar Santokie,Mumbai Indians,2014,Bowler,Overseas,3000000.0,0.0,0.0,3.0,51.0,90.0,10.588235294117647,-1.5898463651939556,-0.3891046473752171,-1.2007417178187385,-0.9949577182728937,Auction
Krunal Pandya,Mumbai Indians,2016,All-Rounder,Indian,20000000.0,237.0,127.0,6.0,194.0,236.0,7.298969072164948,1.079205109533614,0.24437517752943094,0.834829932004183,0.6917561636833096,Auction
Krunal Pandya,Mumbai Indians,2018,All-Rounder,Indian,88000000.0,228.0,164.0,12.0,246.0,284.0,6.926829268292683,2.219079534539066,0.7391075047623143,1.4799720297767518,1.2263333338074858,Auction
Krunal Pandya,Lucknow Super Giants,2022,All-Rounder,Indian,82500000.0,183.0,150.0,10.0,232.0,265.0,6.853448275862069,1.5326264846257236,0.7175570222437857,0.8150694623819379,0.6753822578919246,Auction
Kuldeep Sen,Rajasthan Royals,2022,Bowler,Indian,2000000.0,0.0,3.0,8.0,157.0,237.0,9.05732484076433,-0.8762727893113762,-0.5244961712301279,-0.35177661808124827,-0.2914888823082512,Auction
Kulwant Khejroliya,Royal Challengers Bangalore,2018,Bowler,Indian,8500000.0,0.0,0.0,2.0,70.0,107.0,9.171428571428573,-1.537293373480227,-0.04134592703676887,-1.4959474464434581,-1.2395708718052816,Auction
Sean Abbott,Royal Challengers Bangalore,2015,Bowler,Overseas,10000000.0,15.0,13.0,0.0,32.0,57.0,10.6875,-0.5574285425989528,0.012921838746182246,-0.570350381345135,-0.47260331311724685,Auction
Kyle Abbott,Kings XI Punjab,2016,Bowler,Overseas,21000000.0,13.0,8.0,2.0,102.0,177.0,10.411764705882353,-1.5311764462184487,0.2606670224846033,-1.791843468703052,-1.4847560159412276,Auction
Kyle Jamieson,Royal Challengers Bangalore,2021,All-Rounder,Overseas,150000000.0,65.0,55.0,9.0,179.0,269.0,9.016759776536313,-0.2649889227367128,0.917184711360651,-1.1821736340973639,-0.9795718464088932,Auction
Lakshmipathy Balaji,Kings XI Punjab,2014,Bowler,Indian,18000000.0,1.0,3.0,12.0,211.0,299.0,8.502369668246446,-0.1875515499351456,0.209193554046192,-0.3967451039813376,-0.3287506359904813,Auction
Sanjay Yadav,Sunrisers Hyderabad,2020,All-Rounder,Indian,2000000.0,480.0,340.0,0.0,0.0,0.0,,2.940985564357925,-0.5244961712301279,3.4654817355880527,2.871564924570716,Auction
Laxmi Ratan Shukla,Delhi Daredevils,2014,All-Rounder,Indian,15000000.0,31.0,38.0,1.0,58.0,83.0,8.586206896551724,-1.3869822804219432,0.14831336260109218,-1.5352956430230353,-1.2721755454882187,Auction
Rahul Shukla,Delhi Daredevils,2014,Bowler,Indian,4000000.0,18.0,21.0,2.0,58.0,98.0,10.13793103448276,-1.4733167419907012,-0.29304283244687834,-1.1802739095438228,-0.977997698047852,Auction
Liam Livingstone,Rajasthan Royals,2019,All-Rounder,Overseas,5000000.0,70.0,48.0,0.0,6.0,13.0,13.0,-0.14363762672233285,-0.21853150003706734,0.07489387331473449,0.062058506171680024,Auction
Liam Livingstone,Rajasthan Royals,2021,All-Rounder,Overseas,7500000.0,42.0,43.0,0.0,0.0,0.0,,-0.3542948202595212,-0.0831399761821574,-0.2711548440773638,-0.2246841272842178,Auction
Liam Livingstone,Punjab Kings,2022,All-Rounder,Overseas,115000000.0,437.0,261.0,6.0,144.0,202.0,8.416666666666666,2.3360318335440327,0.8284620178852142,1.5075698156588184,1.249201390828513,Auction
Lockie Ferguson,Rising Pune Supergiant,2017,Bowler,Overseas,5000000.0,1.0,1.0,3.0,87.0,93.0,6.413793103448276,-1.1194478642652257,-0.21853150003706734,-0.9009163642281584,-0.7465166545021086,Auction
Lockie Ferguson,Kolkata Knight Riders,2019,Bowler,Overseas,16000000.0,0.0,0.0,2.0,107.0,183.0,10.261682242990656,-1.61788716742737,0.16986384511961994,-1.78775101254699,-1.4813649279339216,Auction
Lockie Ferguson,Gujarat Titans,2022,Bowler,Overseas,100000000.0,5.0,4.0,12.0,298.0,427.0,8.597315436241612,-0.19956918393034018,0.7817931875057411,-0.9813623714360813,-0.8131757657730659,Auction
Luke Pomersbach,Kings XI Punjab,2013,Batsman,Overseas,22500000.0,58.0,60.0,0.0,0.0,0.0,,-0.23391928109541357,0.2837048864560021,-0.5176241675514157,-0.428913356658778,Auction
Lungisani Ngidi,Chennai Super Kings,2018,Bowler,Overseas,5000000.0,0.0,0.0,11.0,163.0,156.0,5.742331288343558,0.7978013926078409,-0.21853150003706734,1.0163328926449082,0.8421530133129916,Auction
M. Ashwin,Rising Pune Supergiant,2016,Bowler,Indian,45000000.0,0.0,1.0,7.0,176.0,241.0,8.215909090909092,-0.7673399493068761,0.5151582252392526,-1.2824981745461286,-1.0627026932599626,Auction
M. Ashwin,Royal Challengers Bangalore,2018,Bowler,Indian,22000000.0,1.0,2.0,3.0,45.0,53.0,7.066666666666666,-1.191840499300572,0.2762008271958152,-1.4680413264963872,-1.2164473232382957,Auction
Ravichandran Ashwin,Kings XI Punjab,2018,All-Rounder,Overseas,76000000.0,102.0,76.0,10.0,314.0,410.0,7.834394904458598,0.5606573551213173,0.6901541734488665,-0.12949681832754922,-0.10730355827132794,Auction
M. Ashwin,Kings XI Punjab,2019,Bowler,Indian,2000000.0,3.0,5.0,5.0,211.0,255.0,7.251184834123223,-0.8462113157060016,-0.5244961712301279,-0.3217151444758737,-0.2665793661796215,Auction
Washington Sundar,Royal Challengers Bangalore,2018,All-Rounder,Indian,32000000.0,65.0,40.0,4.0,122.0,192.0,9.442622950819672,-0.8792684202208507,0.4013171839028704,-1.2805856041237211,-1.061117900564518,Auction
Maheesh Theekshana,Chennai Super Kings,2022,Bowler,Overseas,7000000.0,7.0,7.0,12.0,212.0,261.0,7.386792452830188,0.3523838516327894,-0.10617784015355625,0.45856169178634565,0.3799730514701543,Auction
Mahipal Lomror,Royal Challengers Bangalore,2022,All-Rounder,Indian,9500000.0,86.0,60.0,0.0,12.0,18.0,9.0,-0.023262087558225245,-0.004205842900882217,-0.019056244657343027,-0.015790371419394454,Auction
Manan Vohra,Royal Challengers Bangalore,2018,Batsman,Indian,11000000.0,55.0,50.0,0.0,0.0,0.0,,-0.25648969468868377,0.04474748841256648,-0.30123718310125025,-0.24961093290057434,Auction
Manish Pandey,Sunrisers Hyderabad,2018,Batsman,Indian,110000000.0,284.0,257.0,0.0,0.0,0.0,,1.4663852095976064,0.8136188371721245,0.652766372425482,0.5408947909743363,Auction
Manish Pandey,Lucknow Super Giants,2022,Batsman,Indian,46000000.0,88.0,84.0,0.0,0.0,0.0,,-0.008215145162711792,0.5224973466921545,-0.5307124918548664,-0.43975859430791475,Auction
Manoj Tiwary,Delhi Daredevils,2014,Batsman,Indian,28000000.0,152.0,123.0,0.0,12.0,28.0,14.0,0.47328701149371866,0.3567288374129438,0.11655817408077485,0.09658234840056554,Auction
Manoj Tiwary,Rising Pune Supergiant,2017,Batsman,Indian,5000000.0,324.0,242.0,0.0,0.0,0.0,,1.7673240575078755,-0.21853150003706734,1.9858555575449428,1.6455181701721566,Auction
Saurabh Tiwary,Mumbai Indians,2017,Batsman,Indian,3000000.0,52.0,46.0,0.0,0.0,0.0,,-0.27906010828195393,-0.3891046473752171,0.11004453909326317,0.0911850249723348,Auction
Manoj Tiwary,Kings XI Punjab,2018,Batsman,Indian,10000000.0,47.0,45.0,0.0,7.0,10.0,8.571428571428571,-0.31667746427073756,0.012921838746182246,-0.3295993030169198,-0.2731123318258482,Auction
Manpreet Gony,Kings XI Punjab,2013,Bowler,Indian,37500000.0,45.0,27.0,7.0,175.0,256.0,8.777142857142858,-0.5739901858183903,0.45427803379415277,-1.028268219612543,-0.8520428551585221,Auction
Marco Jansen,Mumbai Indians,2021,All-Rounder,Overseas,2000000.0,0.0,4.0,2.0,40.0,45.0,6.75,-1.3582963928382528,-0.5244961712301279,-0.8338002216081248,-0.6909029258129656,Auction
Marco Jansen,Sunrisers Hyderabad,2022,All-Rounder,Overseas,42000000.0,9.0,7.0,7.0,201.0,274.0,8.17910447761194,-0.6901063540125997,0.49212036126785375,-1.1822267152804535,-0.9796158304997483,Auction
Marcus Stoinis,Kings XI Punjab,2016,All-Rounder,Overseas,5500000.0,146.0,111.0,8.0,140.0,194.0,8.314285714285715,0.4418619279138267,-0.186705850370684,0.6285677782845107,0.520843369711444,Auction
Marcus Stoinis,Kings XI Punjab,2018,All-Rounder,Overseas,62000000.0,99.0,78.0,3.0,66.0,120.0,10.909090909090908,-0.880600177157249,0.6221691057965701,-1.5027692829538193,-1.2452235769524882,Auction
Marcus Stoinis,Delhi Capitals,2020,All-Rounder,Overseas,48000000.0,352.0,250.0,13.0,184.0,283.0,9.228260869565217,2.2336769452040697,0.5367087077577803,1.6969682374462893,1.4061405716612356,Auction
Martin Guptill,Kings XI Punjab,2017,Batsman,Overseas,5000000.0,132.0,88.0,0.0,0.0,0.0,,0.32281758753858414,-0.21853150003706734,0.5413490875756515,0.44857228242376485,Auction
Martin Guptill,Sunrisers Hyderabad,2019,Batsman,Overseas,10000000.0,82.0,54.0,0.0,0.0,0.0,,-0.05335597234925215,0.012921838746182246,-0.0662778110954344,-0.05491907103838095,Auction
Matt Henry,Kings XI Punjab,2017,Bowler,Overseas,5000000.0,0.0,0.0,1.0,31.0,71.0,13.741935483870966,-1.7463871915752762,-0.21853150003706734,-1.5278556915382089,-1.2660106583659063,Auction
Matthew Wade,Gujarat Titans,2022,Wicket Keeper,Overseas,24000000.0,157.0,145.0,0.0,0.0,0.0,,0.5109043674825023,0.30525536897453076,0.20564899850797158,0.170404721751731,Auction
Mayank Agarwal,Delhi Daredevils,2014,Batsman,Indian,16000000.0,115.0,93.0,0.0,0.0,0.0,,0.19491857717671981,0.16986384511961994,0.025054732057099877,0.020760833632695024,Auction
Mayank Agarwal,Kings XI Punjab,2018,Batsman,Indian,10000000.0,120.0,94.0,0.0,0.0,0.0,,0.23253593316550344,0.012921838746182246,0.2196140944193212,0.18197646924515493,Auction
Mayank Markande,Mumbai Indians,2018,Bowler,Indian,2000000.0,21.0,25.0,15.0,268.0,368.0,8.238805970149254,0.49686969679147264,-0.5244961712301279,1.0213658680216007,0.8463234336645177,Auction
Mayank Markande,Mumbai Indians,2022,Bowler,Indian,6500000.0,0.0,0.0,1.0,42.0,57.0,8.142857142857142,-1.603823224692288,-0.13092372106672467,-1.4728995036255634,-1.2204729023946457,Auction
Michael Hussey,Mumbai Indians,2014,Batsman,Overseas,50000000.0,209.0,187.0,0.0,0.0,0.0,,0.902124869765852,0.5503398487224915,0.3517850210433605,0.29149584516453136,Auction
Michael Hussey,Chennai Super Kings,2015,Batsman,Overseas,15000000.0,77.0,73.0,0.0,0.0,0.0,,-0.09097332833803579,0.14831336260109218,-0.23928669093912797,-0.198277561691086,Auction
Mitchell Johnson,Kings XI Punjab,2014,All-Rounder,Overseas,65000000.0,56.0,51.0,17.0,340.0,444.0,7.835294117647059,1.291768009840173,0.6379476276928342,0.6538203821473387,0.5417681637341345,Auction
Mitchell Johnson,Mumbai Indians,2017,Bowler,Overseas,20000000.0,20.0,17.0,7.0,125.0,141.0,6.768000000000001,-0.24225706162540378,0.24437517752943094,-0.4866322391548347,-0.40323284776602875,Auction
Mitchell Johnson,Kolkata Knight Riders,2018,Bowler,Overseas,20000000.0,16.0,11.0,2.0,133.0,216.0,9.74436090225564,-1.4592701706766795,0.24437517752943094,-1.7036453482061105,-1.4116733542635713,Auction
Mitchell Marsh,Rising Pune Supergiant,2016,All-Rounder,Overseas,48000000.0,7.0,11.0,4.0,55.0,45.0,4.909090909090909,-0.6453737225766819,0.5367087077577803,-1.1820824303344621,-0.9794962732140187,Auction
Mitchell Marsh,Delhi Capitals,2022,All-Rounder,Overseas,65000000.0,251.0,192.0,4.0,76.0,102.0,8.052631578947368,0.7255992651323739,0.6379476276928342,0.08765163743953974,0.07262983528893503,Auction
Mitchell McClenaghan,Mumbai Indians,2015,Bowler,Overseas,3000000.0,13.0,6.0,18.0,305.0,386.0,7.593442622950819,1.2830940005204872,-0.3891046473752171,1.6721986478957043,1.3856160126023769,Auction
Mitchell Santner,Chennai Super Kings,2022,All-Rounder,Overseas,19000000.0,22.0,30.0,4.0,114.0,130.0,6.842105263157895,-0.8183064487588978,0.22724749588236737,-1.0455539446412652,-0.8663661399066467,Auction
Mitchell Starc,Royal Challengers Bangalore,2014,Bowler,Overseas,50000000.0,85.0,84.0,14.0,340.0,402.0,7.094117647058824,1.431678261384458,0.5503398487224915,0.8813384126619666,0.7302939866879674,Auction
Moeen Ali,Royal Challengers Bangalore,2018,All-Rounder,Overseas,17000000.0,77.0,46.0,3.0,81.0,97.0,7.185185185185185,-0.6331983872759126,0.19010741174647983,-0.8233057990223924,-0.6822070450956206,Auction
Moeen Ali,Chennai Super Kings,2021,All-Rounder,Overseas,70000000.0,357.0,270.0,6.0,154.0,161.0,6.2727272727272725,2.209607367345043,0.6626935086060026,1.5469138587390403,1.281802622841872,Auction
Mohammad Nabi,Sunrisers Hyderabad,2017,All-Rounder,Overseas,3000000.0,2.0,3.0,2.0,66.0,58.0,5.2727272727272725,-1.2340464118370833,-0.3891046473752171,-0.8449417644618662,-0.7001350228504,Auction
Mohammad Nabi,Sunrisers Hyderabad,2018,All-Rounder,Overseas,10000000.0,18.0,12.0,1.0,30.0,47.0,9.4,-1.5148660360426782,0.012921838746182246,-1.5277878747888605,-1.2659544641009857,Auction
Mohammad Shami,Delhi Daredevils,2014,Bowler,Indian,42500000.0,3.0,8.0,7.0,281.0,369.0,7.8790035587188605,-0.6576029109891868,0.4960720829395404,-1.1536749939287272,-0.9559573241721073,Auction
Mohammad Shami,Delhi Daredevils,2018,Bowler,Indian,30000000.0,7.0,6.0,3.0,85.0,144.0,10.164705882352942,-1.490219818895263,0.3797667013843409,-1.8699865202796038,-1.5495068538122776,Auction
Mohammad Shami,Kings XI Punjab,2019,Bowler,Indian,48000000.0,1.0,2.0,19.0,331.0,469.0,8.501510574018127,0.7179838566076603,0.5367087077577803,0.18127514884987994,0.1502080803912596,Auction
Mohammad Shami,Gujarat Titans,2022,Bowler,Indian,62500000.0,0.0,0.0,20.0,378.0,488.0,7.746031746031746,1.3982336417284973,0.6248511811323016,0.7733824605961956,0.6408396051608054,Auction
Mohammed Siraj,Sunrisers Hyderabad,2017,Bowler,Indian,26000000.0,0.0,0.0,10.0,141.0,212.0,9.02127659574468,-0.6454203866475497,0.3319829564997745,-0.9774033431473242,-0.8098952386669409,Auction
Mohammed Siraj,Royal Challengers Bangalore,2018,Bowler,Indian,26000000.0,25.0,23.0,11.0,264.0,367.0,8.340909090909092,-0.07061901647276814,0.3319829564997745,-0.40260197297254263,-0.3336037504623417,Auction
Moises Henriques,Royal Challengers Bangalore,2013,All-Rounder,Overseas,22500000.0,165.0,127.0,7.0,132.0,185.0,8.409090909090908,0.4240514075765491,0.2837048864560021,0.14034652112054696,0.11629383101247255,Auction
Moises Henriques,Sunrisers Hyderabad,2014,All-Rounder,Overseas,10000000.0,9.0,14.0,4.0,63.0,96.0,9.142857142857142,-1.2562641970680932,0.012921838746182246,-1.2691860358142755,-1.0516719986639278,Auction
Moises Henriques,Punjab Kings,2021,All-Rounder,Overseas,42000000.0,31.0,32.0,4.0,61.0,45.0,4.426229508196721,-0.393422197924881,0.49212036126785375,-0.8855425591927347,-0.7337776234913391,Auction
Mukesh Choudhary,Chennai Super Kings,2022,Bowler,Indian,2000000.0,6.0,6.0,16.0,291.0,424.0,8.742268041237113,0.22529961343589988,-0.5244961712301279,0.7497957846660278,0.6212952311152752,Auction
Munaf Patel,Gujarat Lions,2017,Bowler,Indian,3000000.0,0.0,1.0,1.0,42.0,57.0,8.142857142857142,-1.603823224692288,-0.3891046473752171,-1.214718577317071,-1.0065392133011033,Auction
Murali Kartik,Kings XI Punjab,2014,Bowler,Indian,10000000.0,0.0,0.0,1.0,49.0,91.0,11.142857142857144,-1.7147063100457234,0.012921838746182246,-1.7276281487919056,-1.4315459648296338,Auction
Murali Vijay,Delhi Daredevils,2014,Batsman,Indian,50000000.0,207.0,197.0,0.0,6.0,13.0,13.0,0.8870779273703386,0.5503398487224915,0.3367380786478471,0.279027658833819,Auction
Murali Vijay,Kings XI Punjab,2015,Batsman,Indian,30000000.0,251.0,233.0,0.0,24.0,28.0,7.0,1.2181106600716345,0.3797667013843409,0.8383439586872936,0.6946679538865593,Auction
Murugan Ashwin,Mumbai Indians,2022,Bowler,Indian,16000000.0,12.0,14.0,9.0,179.0,228.0,7.64245810055866,-0.20657246610142127,0.16986384511961994,-0.3764363112210412,-0.3119223790841015,Auction
R. Ashwin,Rajasthan Royals,2022,All-Rounder,Indian,50000000.0,191.0,140.0,12.0,419.0,503.0,7.202863961813843,1.818280786293203,0.5503398487224915,1.2679409375707116,1.0506402862739463,Auction
Mustafizur Rahman,Sunrisers Hyderabad,2016,Bowler,Overseas,14000000.0,0.0,0.0,17.0,376.0,421.0,6.718085106382979,1.5724379216363218,0.12527549862969334,1.4471624230066285,1.199146661598966,Auction
Mustafizur Rahman,Mumbai Indians,2018,Bowler,Overseas,22000000.0,1.0,3.0,7.0,167.0,230.0,8.263473053892216,-0.7721225690325989,0.2762008271958152,-1.048323396228414,-0.8686609608420119,Auction
Mustafizur Rahman,Rajasthan Royals,2021,Bowler,Overseas,10000000.0,8.0,14.0,14.0,327.0,436.0,8.0,0.38361817127090314,0.012921838746182246,0.3706963325247209,0.30716612216233846,Auction
Mustafizur Rahman,Delhi Capitals,2022,Bowler,Overseas,20000000.0,3.0,5.0,8.0,199.0,244.0,7.356783919597991,-0.3508724447615813,0.24437517752943094,-0.5952476222910122,-0.49323364658129987,Auction
Muttiah Muralitharan,Royal Challengers Bangalore,2014,Bowler,Overseas,10000000.0,0.0,0.0,3.0,99.0,124.0,7.515151515151516,-1.2490933542325968,0.012921838746182246,-1.262015192978779,-1.0457301001525143,Auction
N. Jagadeesan,Chennai Super Kings,2022,Wicket Keeper,Indian,2000000.0,40.0,40.0,0.0,0.0,0.0,,-0.36934176265503466,-0.5244961712301279,0.15515440857509327,0.12856393181398507,Auction
Naman Ojha,Sunrisers Hyderabad,2014,Wicket Keeper,Indian,5000000.0,232.0,170.0,0.0,0.0,0.0,,1.0751647073142567,-0.21853150003706734,1.293696207351324,1.0719815989593855,Auction
Pragyan Ojha,Mumbai Indians,2014,Bowler,Indian,32500000.0,4.0,8.0,4.0,282.0,380.0,8.085106382978724,-1.1374993293365305,0.4064942889095846,-1.5439936182461151,-1.2793828553144073,Auction
Nathan Ellis,Punjab Kings,2022,Bowler,Overseas,7500000.0,0.0,2.0,3.0,40.0,55.0,8.25,-1.3305756214998938,-0.0831399761821574,-1.2474356453177364,-1.0336492061025988,Auction
Shashank Singh,Delhi Daredevils,2017,All-Rounder,Indian,1000000.0,12.0,19.0,1.0,43.0,61.0,8.511627906976743,-1.5271717170237826,-0.7559495100133775,-0.7712222070104051,-0.6390495774248537,Auction
Navdeep Saini,Rajasthan Royals,2022,Bowler,Indian,26000000.0,2.0,2.0,3.0,39.0,72.0,11.076923076923077,-1.628986631930438,0.3319829564997745,-1.9609695884302125,-1.6248971767645297,Auction
Nicolas Pooran,Sunrisers Hyderabad,2022,Wicket Keeper,Overseas,107500000.0,306.0,228.0,0.0,0.0,0.0,,1.6319015759482545,0.805942255777353,0.8259593201709015,0.6844058038362649,Auction
Nicolas Pooran,Kings XI Punjab,2019,Wicket Keeper,Overseas,42000000.0,168.0,110.0,0.0,0.0,0.0,,0.5936625506578262,0.49212036126785375,0.1015421893899725,0.08413981422034082,Auction
Nitish Rana,Kolkata Knight Riders,2018,All-Rounder,Indian,34000000.0,304.0,238.0,4.0,38.0,44.0,6.947368421052632,1.2877498907132798,0.4215607505297303,0.8661891401835495,0.7177410076792915,Auction
Nitish Rana,Kolkata Knight Riders,2022,All-Rounder,Indian,80000000.0,361.0,259.0,0.0,12.0,23.0,11.5,2.045692491824874,0.7072818550959292,1.3384106367289448,1.1090328365129958,Auction
Obed Mccoy,Rajasthan Royals,2022,Bowler,Overseas,7500000.0,8.0,5.0,11.0,173.0,237.0,8.219653179190752,-0.14921885160283066,-0.0831399761821574,-0.06607887542067326,-0.05475422910601019,Auction
Odean Smith,Punjab Kings,2022,All-Rounder,Overseas,60000000.0,51.0,50.0,6.0,95.0,178.0,11.242105263157894,-1.194614746901318,0.6112200401675913,-1.8058347870689093,-1.4963494918656017,Auction
Oshane Thomas,Rajasthan Royals,2019,Bowler,Overseas,11000000.0,0.0,0.0,5.0,63.0,79.0,7.523809523809524,-0.9191641738591717,0.04474748841256648,-0.9639116622717382,-0.798715771991939,Auction
Rudra Pratap Singh,Royal Challengers Bangalore,2013,Bowler,Indian,30000000.0,0.0,0.0,13.0,251.0,335.0,8.00796812749004,0.17175765545506672,0.3797667013843409,-0.20800904592927416,-0.1723603025085817,Auction
Pardeep Sahu,Kings XI Punjab,2016,All-Rounder,Indian,1000000.0,19.0,13.0,3.0,107.0,146.0,8.186915887850468,-1.1806347077505939,-0.7559495100133775,-0.42468519773721636,-0.3519023359099109,Auction
Parveez Rasool,Sunrisers Hyderabad,2014,All-Rounder,Indian,9500000.0,0.0,0.0,1.0,56.0,83.0,8.892857142857142,-1.6315439960306468,-0.004205842900882217,-1.6273381531297646,-1.3484437424542257,Auction
Parvinder Awana,Kings XI Punjab,2014,Bowler,Indian,6500000.0,0.0,0.0,7.0,146.0,245.0,10.068493150684931,-1.2466538342974651,-0.13092372106672467,-1.1157301132307405,-0.9245154650618992,Auction
Pat Cummins,Kolkata Knight Riders,2020,All-Rounder,Overseas,155000000.0,146.0,120.0,12.0,321.0,409.0,7.644859813084112,1.283685127585088,0.9281337769896307,0.3555513505954573,0.29461669838534343,Auction
Pat Cummins,Kolkata Knight Riders,2022,All-Rounder,Overseas,72500000.0,63.0,24.0,7.0,127.0,212.0,10.015748031496063,-0.7590285518817997,0.6744110822475324,-1.433439634129332,-1.1877756943817204,Auction
Pat Cummins,Delhi Daredevils,2017,Bowler,Overseas,45000000.0,77.0,54.0,15.0,289.0,373.0,7.743944636678201,1.1925428412527772,0.5151582252392526,0.6773846160135246,0.5612939418531291,Auction
Tushar Deshpande,Delhi Capitals,2020,Bowler,Indian,2000000.0,21.0,12.0,3.0,110.0,192.0,10.472727272727273,-1.4190455842462293,-0.5244961712301279,-0.8945494130161014,-0.7412408760759114,Auction
Pawan Negi,Chennai Super Kings,2014,Bowler,Indian,1000000.0,0.0,0.0,0.0,43.0,75.0,10.465116279069766,-0.6702806105653036,-0.7559495100133775,0.08566889944807388,0.07098690039407227,Auction
Pawan Negi,Delhi Daredevils,2016,All-Rounder,Indian,85000000.0,57.0,63.0,1.0,54.0,84.0,9.333333333333334,-1.218986590766756,0.7275254217227909,-1.946512012489547,-1.6129173508317616,Auction
Pawan Negi,Royal Challengers Bangalore,2017,All-Rounder,Indian,10000000.0,144.0,114.0,16.0,200.0,197.0,5.909999999999999,2.9384752731812713,0.012921838746182246,2.925553434435089,2.4241699331465836,Auction
Piyush Chawla,Kolkata Knight Riders,2014,Bowler,Indian,42500000.0,31.0,20.0,14.0,238.0,303.0,7.638655462184874,0.7436373292192182,0.4960720829395404,0.2475652462796778,0.20513733212297636,Auction
Piyush Chawla,Kolkata Knight Riders,2018,Bowler,Indian,42000000.0,27.0,36.0,14.0,296.0,412.0,8.35135135135135,0.34475582191724313,0.49212036126785375,-0.1473645393506106,-0.12210909611183583,Auction
Piyush Chawla,Chennai Super Kings,2020,Bowler,Indian,67500000.0,0.0,0.0,6.0,128.0,191.0,8.953125,-1.07069339020278,0.6505497490941625,-1.7212431392969425,-1.4262552229623489,Auction
Pradeep Sangwan,Gujarat Titans,2022,All-Rounder,Indian,2000000.0,2.0,6.0,3.0,56.0,65.0,6.9642857142857135,-1.1729647122213922,-0.5244961712301279,-0.6484685409912643,-0.5373335250552346,Auction
Prashant Solanki,Chennai Super Kings,2022,Bowler,Indian,12000000.0,0.0,0.0,2.0,36.0,38.0,6.333333333333333,-1.3274955357956317,0.07380203019128206,-1.4012975659869138,-1.16114215753947,Auction
Yuvraj Singh,Delhi Daredevils,2015,Batsman,Indian,160000000.0,248.0,215.0,1.0,55.0,72.0,7.854545454545455,0.27265392886586604,0.9387351938791797,-0.6660812650133137,-0.5519277674684842,Auction
